"","tDd","reD","qDd"
"1",1e-04,"10",11.6454981511721
"2",0.000108423253931343,"10",11.2179838634613
"3",0.000117556019930604,"10",10.8073486297204
"4",0.000127458062000939,"10",10.4129215232235
"5",0.000138194178219246,"10",10.0340581614383
"6",0.000149834624768985,"10",9.67013965492368
"7",0.000162455575690352,"10",9.32057159649932
"8",0.000176139621356375,"10",8.9847830953544
"9",0.000190976308936928,"10",8.66222584244009
"10",0.00020706272838739,"10",8.35237321684067
"11",0.000224504147796627,"10",8.05471942899346
"12",0.000243414702251934,"10",7.76877869670427
"13",0.000263918140728836,"10",7.49408445167024
"14",0.000286148635893304,"10",7.23018857900642
"15",0.00031025166211567,"10",6.97666069158173
"16",0.000336384947441884,"10",6.73308742577232
"17",0.000364719505751728,"10",6.49907176931072
"18",0.000395440755858334,"10",6.274232416085
"19",0.000428749734872302,"10",6.05820314583222
"20",0.000464864413770554,"10",5.85063223011059
"21",0.000504021123778896,"10",5.6511818567611
"22",0.000546476102902399,"10",5.45952758531961
"23",0.000592507172723974,"10",5.27535781637271
"24",0.000642415556443933,"10",5.09837328926996
"25",0.000696527850057654,"10",4.92828659372838
"26",0.000755198159570533,"10",4.76482170385049
"27",0.000818810418235985,"10",4.60771353021335
"28",0.000887780898980291,"10",4.45670749135925
"29",0.000962560938455358,"10",4.31155909933668
"30",0.00104363989054537,"10",4.17203356363902
"31",0.00113154832865479,"10",4.03790541227396
"32",0.00122686151773325,"10",3.90895812338123
"33",0.00133020317875784,"10",3.78498377637719
"34",0.00144224957030741,"10",3.66578271515022
"35",0.0015637339139381,"10",3.55116322360204
"36",0.00169545119231963,"10",3.4409412152349
"37",0.00183826335153069,"10",3.3349399349164
"38",0.00199310494155693,"10",3.23298967119925
"39",0.00216098923190241,"10",3.13492748401745
"40",0.00234301484233452,"10",3.04059693652172
"41",0.00254037293215341,"10",2.94984784301349
"42",0.00275435499503179,"10",2.86253602489002
"43",0.00298636131043393,"10",2.77852307635066
"44",0.00323791010691916,"10",2.69767613833823
"45",0.00351064749729357,"10",2.61986768200476
"46",0.00380635825062493,"10",2.54497530260338
"47",0.00412697747161168,"10",2.47288151693676
"48",0.00447460326373484,"10",2.4034735730514
"49",0.00485151045905938,"10",2.33664326423424
"50",0.0052601655045316,"10",2.27228675235038
"51",0.00570324260218719,"10",2.21030439660081
"52",0.00618364120888993,"10",2.15060058940738
"53",0.00670450501011788,"10",2.09308359840908
"54",0.0072692424919597,"10",2.03766541443404
"55",0.00788154924594253,"10",1.98426160538317
"56",0.00854543215265209,"10",1.93279117577316
"57",0.00926523560240058,"10",1.88317643098691
"58",0.0100456699245279,"10",1.8353428481134
"59",0.0108918422113755,"10",1.78921894957211
"60",0.0118092897386408,"10",1.74473618500142
"61",0.0128040162008145,"10",1.70182881544643
"62",0.0138825309988193,"10",1.66043380453599
"63",0.0150518918369473,"10",1.62049071451164
"64",0.0163197509078444,"10",1.58194160726492
"65",0.0176944049677747,"10",1.54473094805246
"66",0.0191848496298505,"10",1.50880551243678
"67",0.0208008382305191,"10",1.4741142909856
"68",0.0225529456545235,"10",1.44060838945768
"69",0.0244526375360017,"10",1.40824092107983
"70",0.02651234528857,"10",1.37696688988245
"71",0.0287455474553806,"10",1.34674306738853
"72",0.0311668579115019,"10",1.31752787141558
"73",0.0337921214958085,"10",1.2892812627249
"74",0.0366385176981883,"10",1.2619646787299
"75",0.0397246730805866,"10",1.23554102504703
"76",0.0430707831675601,"10",1.20997473967753
"77",0.0466987446039817,"10",1.18523192733945
"78",0.0506322984447243,"10",1.16128053616398
"79",0.0548971855139987,"10",1.13809051894955
"80",0.0595213148510031,"10",1.11563388811336
"81",0.064534946344177,"10",1.09388455210292
"82",0.0699708887492028,"10",1.07281781341114
"83",0.0758647143865655,"10",1.05240943313889
"84",0.0822549919236337,"10",1.03263420333287
"85",0.0891835387645668,"10",1.01346404938461
"86",0.0966956946996637,"10",0.994865759745314
"87",0.104840618604892,"10",0.976798531349891
"88",0.113671610133173,"10",0.959211582358917
"89",0.123246458502536,"10",0.94204212592813
"90",0.133627820663591,"10",0.925213990847847
"91",0.144883631321005,"10",0.908637128678907
"92",0.157087547492123,"10",0.89220815893805
"93",0.170319430511904,"10",0.87581199104741
"94",0.184665868638338,"10",0.859324440699427
"95",0.200220743678265,"10",0.842615646537323
"96",0.217085845341508,"10",0.825554016335246
"97",0.235371537343625,"10",0.808010387142455
"98",0.255197479616184,"10",0.789862090386061
"99",0.276693411350641,"10",0.770996656979205
"100",0.3,"10",0.751314971584085
"101",1e-04,"20",7.49206266358425
"102",0.000108423253931343,"20",7.23968184871884
"103",0.000117556019930604,"20",6.99714492244716
"104",0.000127458062000939,"20",6.7640580848992
"105",0.000138194178219246,"20",6.54004314092441
"106",0.000149834624768985,"20",6.32473687821139
"107",0.000162455575690352,"20",6.11779048281386
"108",0.000176139621356375,"20",5.91886897267454
"109",0.000190976308936928,"20",5.72765065491007
"110",0.00020706272838739,"20",5.54382660230333
"111",0.000224504147796627,"20",5.36710015600391
"112",0.000243414702251934,"20",5.19718644243633
"113",0.000263918140728836,"20",5.03381191169505
"114",0.000286148635893304,"20",4.87671389504542
"115",0.00031025166211567,"20",4.72564017956404
"116",0.000336384947441884,"20",4.5803485981579
"117",0.000364719505751728,"20",4.44060663682272
"118",0.000395440755858334,"20",4.30619105920332
"119",0.000428749734872302,"20",4.17688754175655
"120",0.000464864413770554,"20",4.05249032748029
"121",0.000504021123778896,"20",3.93280189137328
"122",0.000546476102902399,"20",3.81763261775134
"123",0.000592507172723974,"20",3.70680049384287
"124",0.000642415556443933,"20",3.60013081133694
"125",0.000696527850057654,"20",3.49745588261242
"126",0.000755198159570533,"20",3.39861476498217
"127",0.000818810418235985,"20",3.30345299835989
"128",0.000887780898980291,"20",3.21182235300457
"129",0.000962560938455358,"20",3.12358058501636
"130",0.00104363989054537,"20",3.03859120157979
"131",0.00113154832865479,"20",2.9567232376967
"132",0.00122686151773325,"20",2.87785103834426
"133",0.00133020317875784,"20",2.80185404987385
"134",0.00144224957030741,"20",2.72861662230621
"135",0.0015637339139381,"20",2.65802781344154
"136",0.00169545119231963,"20",2.5899812059877
"137",0.00183826335153069,"20",2.52437472789416
"138",0.00199310494155693,"20",2.46111048120948
"139",0.00216098923190241,"20",2.40009457733409
"140",0.00234301484233452,"20",2.34123697729097
"141",0.00254037293215341,"20",2.28445133990256
"142",0.00275435499503179,"20",2.2296548737566
"143",0.00298636131043393,"20",2.17676819646312
"144",0.00323791010691916,"20",2.12571519707581
"145",0.00351064749729357,"20",2.07642290662376
"146",0.00380635825062493,"20",2.02882137084606
"147",0.00412697747161168,"20",1.98284352918665
"148",0.00447460326373484,"20",1.9384250971924
"149",0.00485151045905938,"20",1.89550445524074
"150",0.0052601655045316,"20",1.85402253939405
"151",0.00570324260218719,"20",1.81392273738601
"152",0.00618364120888993,"20",1.77515078906024
"153",0.00670450501011788,"20",1.73765468900843
"154",0.0072692424919597,"20",1.70138459516677
"155",0.00788154924594253,"20",1.66629273804236
"156",0.00854543215265209,"20",1.63233333657857
"157",0.00926523560240058,"20",1.5994625156568
"158",0.0100456699245279,"20",1.56763822775473
"159",0.0108918422113755,"20",1.53682017825256
"160",0.0118092897386408,"20",1.5069697557353
"161",0.0128040162008145,"20",1.47804996298297
"162",0.0138825309988193,"20",1.45002535480106
"163",0.0150518918369473,"20",1.42286197496489
"164",0.0163197509078444,"20",1.39652729298302
"165",0.0176944049677747,"20",1.37099013891415
"166",0.0191848496298505,"20",1.34622063175786
"167",0.0208008382305191,"20",1.32219010014554
"168",0.0225529456545235,"20",1.2988709967416
"169",0.0244526375360017,"20",1.2762368092685
"170",0.02651234528857,"20",1.2542619820243
"171",0.0287455474553806,"20",1.23292185729914
"172",0.0311668579115019,"20",1.21219265832987
"173",0.0337921214958085,"20",1.19205152513941
"174",0.0366385176981883,"20",1.17247660898905
"175",0.0397246730805866,"20",1.15344721347142
"176",0.0430707831675601,"20",1.13494394439034
"177",0.0466987446039817,"20",1.11694880844787
"178",0.0506322984447243,"20",1.09944517447483
"179",0.0548971855139987,"20",1.08241750287804
"180",0.0595213148510031,"20",1.06585075033073
"181",0.064534946344177,"20",1.04972938857163
"182",0.0699708887492028,"20",1.03403601568248
"183",0.0758647143865655,"20",1.01874960867964
"184",0.0822549919236337,"20",1.00384353000099
"185",0.0891835387645668,"20",0.989283464962635
"186",0.0966956946996637,"20",0.97502551263194
"187",0.104840618604892,"20",0.961014666318051
"188",0.113671610133173,"20",0.947183902229134
"189",0.123246458502536,"20",0.933454040343099
"190",0.133627820663591,"20",0.9197344634968
"191",0.144883631321005,"20",0.905924683152421
"192",0.157087547492123,"20",0.891916650792542
"193",0.170319430511904,"20",0.877597628054592
"194",0.184665868638338,"20",0.862853385065928
"195",0.200220743678265,"20",0.847571471671741
"196",0.217085845341508,"20",0.831644329555725
"197",0.235371537343625,"20",0.814972055443102
"198",0.255197479616184,"20",0.79746469601445
"199",0.276693411350641,"20",0.779044027192261
"200",0.3,"20",0.759644841627439
"201",1e-04,"50",4.44642876618554
"202",0.000108423253931343,"50",4.32374235019962
"203",0.000117556019930604,"50",4.20558486283928
"204",0.000127458062000939,"50",4.09177391564941
"205",0.000138194178219246,"50",3.98213451154743
"206",0.000149834624768985,"50",3.87649875361066
"207",0.000162455575690352,"50",3.77470556861571
"208",0.000176139621356375,"50",3.67660043792052
"209",0.000190976308936928,"50",3.58203513936454
"210",0.00020706272838739,"50",3.49086750024571
"211",0.000224504147796627,"50",3.40296115756035
"212",0.000243414702251934,"50",3.31818533009208
"213",0.000263918140728836,"50",3.23641459491628
"214",0.000286148635893304,"50",3.15752867767415
"215",0.00031025166211567,"50",3.08141224537874
"216",0.000336384947441884,"50",3.00795471163272
"217",0.000364719505751728,"50",2.93705004533698
"218",0.000395440755858334,"50",2.86859658909966
"219",0.000428749734872302,"50",2.80249688434268
"220",0.000464864413770554,"50",2.73865750162205
"221",0.000504021123778896,"50",2.67698887746007
"222",0.000546476102902399,"50",2.61740515970647
"223",0.000592507172723974,"50",2.55982405560042
"224",0.000642415556443933,"50",2.50416668785948
"225",0.000696527850057654,"50",2.4503574546442
"226",0.000755198159570533,"50",2.39832389599613
"227",0.000818810418235985,"50",2.34799656487963
"228",0.000887780898980291,"50",2.29930890385589
"229",0.000962560938455358,"50",2.25219712448944
"230",0.00104363989054537,"50",2.20660009450006
"231",0.00113154832865479,"50",2.16245922613603
"232",0.00122686151773325,"50",2.1197183711021
"233",0.00133020317875784,"50",2.07832371914305
"234",0.00144224957030741,"50",2.03822369951446
"235",0.0015637339139381,"50",1.99936888726187
"236",0.00169545119231963,"50",1.96171191372784
"237",0.00183826335153069,"50",1.92520737901413
"238",0.00199310494155693,"50",1.88981176970368
"239",0.00216098923190241,"50",1.85548337843155
"240",0.00234301484233452,"50",1.82218222809462
"241",0.00254037293215341,"50",1.78986999696494
"242",0.00275435499503179,"50",1.75850994995359
"243",0.00298636131043393,"50",1.72806686988677
"244",0.00323791010691916,"50",1.698506992651
"245",0.00351064749729357,"50",1.66979794570036
"246",0.00380635825062493,"50",1.64190868816427
"247",0.00412697747161168,"50",1.61480945376459
"248",0.00447460326373484,"50",1.58847169574102
"249",0.00485151045905938,"50",1.56286803473473
"250",0.0052601655045316,"50",1.5379722090136
"251",0.00570324260218719,"50",1.51375902528819
"252",0.00618364120888993,"50",1.49020431368901
"253",0.00670450501011788,"50",1.4672848831094
"254",0.0072692424919597,"50",1.44497847948949
"255",0.00788154924594253,"50",1.42326374644944
"256",0.00854543215265209,"50",1.40212018714927
"257",0.00926523560240058,"50",1.38152812975128
"258",0.0100456699245279,"50",1.36146869387904
"259",0.0108918422113755,"50",1.34192376006496
"260",0.0118092897386408,"50",1.322875938689
"261",0.0128040162008145,"50",1.30430853959929
"262",0.0138825309988193,"50",1.2862055384078
"263",0.0150518918369473,"50",1.26855153789212
"264",0.0163197509078444,"50",1.251331723853
"265",0.0176944049677747,"50",1.23453181456947
"266",0.0191848496298505,"50",1.21813800778575
"267",0.0208008382305191,"50",1.20213693168203
"268",0.0225529456545235,"50",1.18651561146551
"269",0.0244526375360017,"50",1.17126146250543
"270",0.02651234528857,"50",1.1563623235296
"271",0.0287455474553806,"50",1.14180653290964
"272",0.0311668579115019,"50",1.12758304145933
"273",0.0337921214958085,"50",1.11368153709813
"274",0.0366385176981883,"50",1.10009253773628
"275",0.0397246730805866,"50",1.08680738952011
"276",0.0430707831675601,"50",1.07381809812542
"277",0.0466987446039817,"50",1.06111692129683
"278",0.0506322984447243,"50",1.04869566607675
"279",0.0548971855139987,"50",1.0365446680559
"280",0.0595213148510031,"50",1.02465147331967
"281",0.064534946344177,"50",1.01299929697226
"282",0.0699708887492028,"50",1.00156537975152
"283",0.0758647143865655,"50",0.990319405390994
"284",0.0822549919236337,"50",0.979222157427809
"285",0.0891835387645668,"50",0.968224588515223
"286",0.0966956946996637,"50",0.957267442879792
"287",0.104840618604892,"50",0.946281517134159
"288",0.113671610133173,"50",0.935188576887366
"289",0.123246458502536,"50",0.923902872299257
"290",0.133627820663591,"50",0.912333133104122
"291",0.144883631321005,"50",0.900384875196333
"292",0.157087547492123,"50",0.88796283036556
"293",0.170319430511904,"50",0.874973312972653
"294",0.184665868638338,"50",0.861326369028504
"295",0.200220743678265,"50",0.846937596100998
"296",0.217085845341508,"50",0.831729581960797
"297",0.235371537343625,"50",0.815632963250939
"298",0.255197479616184,"50",0.79858715641598
"299",0.276693411350641,"50",0.780540845760163
"300",0.3,"50",0.76145233408297
"301",1e-04,"100",3.26262247258862
"302",0.000108423253931343,"100",3.18952277229158
"303",0.000117556019930604,"100",3.11888820712983
"304",0.000127458062000939,"100",3.05062156407125
"305",0.000138194178219246,"100",2.98462966579364
"306",0.000149834624768985,"100",2.9208232054121
"307",0.000162455575690352,"100",2.85911658901152
"308",0.000176139621356375,"100",2.79942778201904
"309",0.000190976308936928,"100",2.74167816349569
"310",0.00020706272838739,"100",2.68579238486823
"311",0.000224504147796627,"100",2.63169823396565
"312",0.000243414702251934,"100",2.57932650533368
"313",0.000263918140728836,"100",2.52861087516362
"314",0.000286148635893304,"100",2.47948778026416
"315",0.00031025166211567,"100",2.43189630321743
"316",0.000336384947441884,"100",2.38577806100542
"317",0.000364719505751728,"100",2.34107709877191
"318",0.000395440755858334,"100",2.29773978693981
"319",0.000428749734872302,"100",2.25571472322157
"320",0.000464864413770554,"100",2.21495263845682
"321",0.000504021123778896,"100",2.17540630572231
"322",0.000546476102902399,"100",2.13703045400198
"323",0.000592507172723974,"100",2.09978168473859
"324",0.000642415556443933,"100",2.06361839140347
"325",0.000696527850057654,"100",2.02850068388925
"326",0.000755198159570533,"100",1.99439031410102
"327",0.000818810418235985,"100",1.96125060677853
"328",0.000887780898980291,"100",1.92904639096382
"329",0.000962560938455358,"100",1.89774393565439
"330",0.00104363989054537,"100",1.86731088852333
"331",0.00113154832865479,"100",1.83771621609798
"332",0.00122686151773325,"100",1.8089301470707
"333",0.00133020317875784,"100",1.78092411822681
"334",0.00144224957030741,"100",1.75367072213719
"335",0.0015637339139381,"100",1.72714365754423
"336",0.00169545119231963,"100",1.70131768201978
"337",0.00183826335153069,"100",1.67616856550019
"338",0.00199310494155693,"100",1.65167304782873
"339",0.00216098923190241,"100",1.62780879630971
"340",0.00234301484233452,"100",1.60455436599804
"341",0.00254037293215341,"100",1.58188916161392
"342",0.00275435499503179,"100",1.55979340085403
"343",0.00298636131043393,"100",1.5382480801293
"344",0.00323791010691916,"100",1.51723494027407
"345",0.00351064749729357,"100",1.49673643541883
"346",0.00380635825062493,"100",1.47673570212659
"347",0.00412697747161168,"100",1.45721653044503
"348",0.00447460326373484,"100",1.43816333582796
"349",0.00485151045905938,"100",1.41956113240763
"350",0.0052601655045316,"100",1.40139550787989
"351",0.00570324260218719,"100",1.38365259920686
"352",0.00618364120888993,"100",1.36631906917258
"353",0.00670450501011788,"100",1.34938208500554
"354",0.0072692424919597,"100",1.33282929817907
"355",0.00788154924594253,"100",1.31664882510648
"356",0.00854543215265209,"100",1.30082923020568
"357",0.00926523560240058,"100",1.28535950935091
"358",0.0100456699245279,"100",1.2702290737842
"359",0.0108918422113755,"100",1.2554277337308
"360",0.0118092897386408,"100",1.24094567961361
"361",0.0128040162008145,"100",1.22677345843703
"362",0.0138825309988193,"100",1.21290194584005
"363",0.0150518918369473,"100",1.19932231206161
"364",0.0163197509078444,"100",1.1860259849425
"365",0.0176944049677747,"100",1.17300461510793
"366",0.0191848496298505,"100",1.16025005219932
"367",0.0208008382305191,"100",1.14775434129371
"368",0.0225529456545235,"100",1.13550975111113
"369",0.0244526375360017,"100",1.12350883735258
"370",0.02651234528857,"100",1.11174453742496
"371",0.0287455474553806,"100",1.10021027939986
"372",0.0311668579115019,"100",1.08890006944899
"373",0.0337921214958085,"100",1.0778085101419
"374",0.0366385176981883,"100",1.06693068724609
"375",0.0397246730805866,"100",1.05626186601285
"376",0.0430707831675601,"100",1.04579694492012
"377",0.0466987446039817,"100",1.03552964052657
"378",0.0506322984447243,"100",1.02545141307806
"379",0.0548971855139987,"100",1.01555018338615
"380",0.0595213148510031,"100",1.00580893461684
"381",0.064534946344177,"100",0.996204327589257
"382",0.0699708887492028,"100",0.986705476441507
"383",0.0758647143865655,"100",0.97727303311997
"384",0.0822549919236337,"100",0.967858706066455
"385",0.0891835387645668,"100",0.958405297129861
"386",0.0966956946996637,"100",0.948847287241948
"387",0.104840618604892,"100",0.93911193839999
"388",0.113671610133173,"100",0.929120826586165
"389",0.123246458502536,"100",0.91879167344078
"390",0.133627820663591,"100",0.908040322808707
"391",0.144883631321005,"100",0.896782704245238
"392",0.157087547492123,"100",0.884936645460186
"393",0.170319430511904,"100",0.872423429455537
"394",0.184665868638338,"100",0.859169039594116
"395",0.200220743678265,"100",0.845105081691386
"396",0.217085845341508,"100",0.830169417505067
"397",0.235371537343625,"100",0.814306574959565
"398",0.255197479616184,"100",0.797468023105572
"399",0.276693411350641,"100",0.779612405483576
"400",0.3,"100",0.760705819676771
"401",1e-04,"10^3",1.86261080574128
"402",0.000108423253931343,"10^3",1.84205024408884
"403",0.000117556019930604,"10^3",1.82191333427062
"404",0.000127458062000939,"10^3",1.80218793268332
"405",0.000138194178219246,"10^3",1.78286232361996
"406",0.000149834624768985,"10^3",1.76392520138686
"407",0.000162455575690352,"10^3",1.74536565479463
"408",0.000176139621356375,"10^3",1.72717315047598
"409",0.000190976308936928,"10^3",1.70933751811295
"410",0.00020706272838739,"10^3",1.69184893639247
"411",0.000224504147796627,"10^3",1.67469791900706
"412",0.000243414702251934,"10^3",1.65787530117862
"413",0.000263918140728836,"10^3",1.64137222739479
"414",0.000286148635893304,"10^3",1.62518013924754
"415",0.00031025166211567,"10^3",1.60929076409659
"416",0.000336384947441884,"10^3",1.59369610338784
"417",0.000364719505751728,"10^3",1.57838842272185
"418",0.000395440755858334,"10^3",1.56336024152907
"419",0.000428749734872302,"10^3",1.54860432320311
"420",0.000464864413770554,"10^3",1.53411366599916
"421",0.000504021123778896,"10^3",1.51988149401211
"422",0.000546476102902399,"10^3",1.50590124894412
"423",0.000592507172723974,"10^3",1.49216658137104
"424",0.000642415556443933,"10^3",1.47867134344159
"425",0.000696527850057654,"10^3",1.46540958145033
"426",0.000755198159570533,"10^3",1.45237552790067
"427",0.000818810418235985,"10^3",1.43956359563487
"428",0.000887780898980291,"10^3",1.42696837049506
"429",0.000962560938455358,"10^3",1.4145846051925
"430",0.00104363989054537,"10^3",1.40240721347061
"431",0.00113154832865479,"10^3",1.39043126403307
"432",0.00122686151773325,"10^3",1.37865197492478
"433",0.00133020317875784,"10^3",1.36706470841902
"434",0.00144224957030741,"10^3",1.35566496565744
"435",0.0015637339139381,"10^3",1.34444838174825
"436",0.00169545119231963,"10^3",1.33341072133426
"437",0.00183826335153069,"10^3",1.32254787347878
"438",0.00199310494155693,"10^3",1.31185584773891
"439",0.00216098923190241,"10^3",1.30133076992437
"440",0.00234301484233452,"10^3",1.29096887789045
"441",0.00254037293215341,"10^3",1.28076651779543
"442",0.00275435499503179,"10^3",1.27072014024261
"443",0.00298636131043393,"10^3",1.26082629689063
"444",0.00323791010691916,"10^3",1.25108163655704
"445",0.00351064749729357,"10^3",1.2414829025173
"446",0.00380635825062493,"10^3",1.23202692892353
"447",0.00412697747161168,"10^3",1.22271063786161
"448",0.00447460326373484,"10^3",1.21353103695436
"449",0.00485151045905938,"10^3",1.2044852167533
"450",0.0052601655045316,"10^3",1.19557034925823
"451",0.00570324260218719,"10^3",1.18678368616188
"452",0.00618364120888993,"10^3",1.17812255772748
"453",0.00670450501011788,"10^3",1.16958437165048
"454",0.0072692424919597,"10^3",1.16116661128731
"455",0.00788154924594253,"10^3",1.15286683143884
"456",0.00854543215265209,"10^3",1.14468265258711
"457",0.00926523560240058,"10^3",1.13661175032653
"458",0.0100456699245279,"10^3",1.12865184180183
"459",0.0108918422113755,"10^3",1.12080066939395
"460",0.0118092897386408,"10^3",1.11305598459203
"461",0.0128040162008145,"10^3",1.1054155374701
